pathway	pval	padj	ES	NES	collection	label	dataset	contrast	tissue	sex
HALLMARK_HEDGEHOG_SIGNALING	0.224334600760456	0.311575834389523	0.336920077336924	1.1612893171619	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_HEME_METABOLISM	0.00989162998995904	0.0247290749748976	-0.287512266003492	-1.39485266327172	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_HYPOXIA	0.370229007633588	0.440748818611414	-0.213256849576151	-1.03959141526447	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_IL2_STAT5_SIGNALING	0.011601459735037	0.0276225231786595	0.281105504868785	1.36559947633051	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.168932038834951	0.241331484049931	0.281199830872426	1.19887679370236	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_INFLAMMATORY_RESPONSE	0.032684239869904	0.0653684797398081	0.267483340549114	1.29169002357593	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.236897274633124	0.311706940306742	-0.255049659878271	-1.12028083956307	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.758220502901354	0.806617556278036	-0.181370978419873	-0.888975211515507	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_KRAS_SIGNALING_DN	0.0218973760543166	0.0497667637598104	0.306037259004044	1.38661996669598	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_KRAS_SIGNALING_UP	0.000310993988754677	0.00155496994377338	0.330952245839334	1.60802164527523	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_MITOTIC_SPINDLE	0.00259403941064854	0.0081063731582767	-0.307308327685134	-1.50587713781085	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_MTORC1_SIGNALING	0.140926640926641	0.212545955882353	-0.238559340155944	-1.17054600664162	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_MYC_TARGETS_V1	9.70203486314701e-11	1.6170058105245e-09	-0.450950057373664	-2.21268967506573	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_MYC_TARGETS_V2	0.000694765421366544	0.00267217469756363	-0.455984071483227	-1.81802214330571	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_MYOGENESIS	0.0288036600420433	0.0626166522653114	-0.27578803834081	-1.34477414898788	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_NOTCH_SIGNALING	0.232645403377111	0.311706940306742	0.332109931563418	1.155677630751	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_OXIDATIVE_PHOSPHORYLATION	4.57802398416669e-20	2.28901199208334e-18	-0.553410388693823	-2.70563496357469	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_P53_PATHWAY	0.345489443378119	0.421328589485511	-0.213188609921004	-1.04528560347711	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_PANCREAS_BETA_CELLS	0.0891840607210626	0.14384525922752	0.489226927454224	1.43753350163649	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_PEROXISOME	1.8857014281175e-06	1.3469295915125e-05	-0.484682472516251	-2.09828490295385	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.585987261146497	0.651096956829441	-0.21176995333121	-0.934931190532531	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_PROTEIN_SECRETION	0.00613745285666739	0.0170484801574094	0.352569225234169	1.57772034379307	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.00420857981593281	0.0123781759292142	-0.453039369185277	-1.73084543740249	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_SPERMATOGENESIS	0.0536082474226804	0.103092783505155	-0.323483139085799	-1.34945092949712	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_TGF_BETA_SIGNALING	0.98874296435272	0.98874296435272	0.155774344911855	0.610376355227284	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0954198473282443	0.149093511450382	-0.249505422458908	-1.21983722820892	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.292181069958848	0.36522633744856	-0.241036700729479	-1.08469625582453	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_UV_RESPONSE_DN	0.000184877450192718	0.00115548406370449	0.361981023321813	1.73011002002532	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_UV_RESPONSE_UP	0.508130081300813	0.577420546932742	-0.209185412160743	-0.975353431335028	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.652007648183556	0.708703965416909	0.246503452705028	0.893248213932554	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_XENOBIOTIC_METABOLISM	0.000439475702465393	0.00199761682938815	-0.343771175318548	-1.65677820235145	Hallmark	GXL_C1_Heart_male	GXL	C1	Heart	male
HALLMARK_ADIPOGENESIS	1.07867977283888e-09	5.99266540466046e-09	-0.423511049318283	-2.09560743202821	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_ALLOGRAFT_REJECTION	2.64049308321546e-09	1.32024654160773e-08	0.450845906585289	2.10515154648788	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_ANDROGEN_RESPONSE	0.237676056338028	0.2763675073698	0.263597602699684	1.11581616836238	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_ANGIOGENESIS	0.0896057347670251	0.117902282588191	0.389453886027982	1.36677163528863	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_APICAL_JUNCTION	2.02469830893962e-06	7.23106538907008e-06	0.399993996502875	1.86770683292119	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_APICAL_SURFACE	0.0641711229946524	0.0943692985215477	0.401158116473975	1.41887040257285	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_APOPTOSIS	1.64122750741554e-05	5.12883596067355e-05	0.398350985788808	1.82366320125061	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_BILE_ACID_METABOLISM	0.000979681387714727	0.00211299323904295	-0.390285013134876	-1.71551185294472	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0223353693274923	0.0385092574611936	0.366947398983004	1.47535912628783	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_COAGULATION	1.81041943959107e-05	5.32476305762079e-05	0.42537538750062	1.87587694527318	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_COMPLEMENT	8.17817517606502e-09	3.40757299002709e-08	0.43893323323175	2.04883411033993	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_DNA_REPAIR	0.923076923076923	0.941915227629513	-0.170704977541941	-0.811873046412525	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_E2F_TARGETS	6.80211858371652e-05	0.00018894773843657	-0.338147382443993	-1.67359978750298	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.67606836668633e-13	2.09508545835792e-12	0.495513634016358	2.32936441155552	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.00803862718519302	0.0148863466392463	0.300677439676817	1.40396434321385	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_ESTROGEN_RESPONSE_LATE	0.00475059209699247	0.00913575403267783	0.315043822807538	1.46174368676126	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_FATTY_ACID_METABOLISM	1.18466405784482e-13	1.97444009640804e-12	-0.522960135603664	-2.46207713502896	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_G2M_CHECKPOINT	0.000490635904755291	0.00116818072560784	-0.324532363073182	-1.59474880023656	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_GLYCOLYSIS	0.116788321167883	0.142424781912053	-0.241995394369407	-1.17876806619325	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_HEDGEHOG_SIGNALING	0.0688405797101449	0.0956119162640902	0.414567729138916	1.41499554103154	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_HEME_METABOLISM	0.551312649164678	0.612569610182975	-0.196921128658864	-0.959624957084451	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_HYPOXIA	0.00249135155632639	0.00498270311265277	0.317636866086885	1.49200175494745	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_IL2_STAT5_SIGNALING	1.87903917030869e-06	7.2270737319565e-06	0.39173068843516	1.84003475985737	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_IL6_JAK_STAT3_SIGNALING	5.76123584093225e-11	4.11516845780875e-10	0.613775078057193	2.49614477916512	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_INFLAMMATORY_RESPONSE	5.1046311985892e-14	1.2761577996473e-12	0.518149444297	2.4194144563389	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.00101423675474061	0.00211299323904295	0.390289309602028	1.66247200091883	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_INTERFERON_GAMMA_RESPONSE	4.63573135297698e-10	2.89733209561061e-09	0.443271003589817	2.10308892590546	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_KRAS_SIGNALING_DN	0.0611888111888112	0.0927103199830473	0.302478294680431	1.31989522159606	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_KRAS_SIGNALING_UP	5.28861041449005e-09	2.4039138247682e-08	0.439197445677778	2.0663059501856	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_MITOTIC_SPINDLE	0.148418491484185	0.176688680338315	-0.232183824812692	-1.14652786420793	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_MTORC1_SIGNALING	0.023387393392336	0.0389789889872268	-0.264981037393058	-1.3134230157898	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_MYC_TARGETS_V1	1.96086376491618e-12	1.96086376491618e-11	-0.462861327635685	-2.29424990866028	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_MYC_TARGETS_V2	0.773706896551724	0.840985757121439	-0.209459796493231	-0.840322322372321	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_MYOGENESIS	0.0357834247893944	0.0577152012732168	-0.258706841770299	-1.26716581549633	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_NOTCH_SIGNALING	0.066427289048474	0.0948961272121057	0.409182761088151	1.41979663688719	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_OXIDATIVE_PHOSPHORYLATION	1.18361025683816e-31	5.91805128419082e-30	-0.637543217626915	-3.12772651246642	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_P53_PATHWAY	1.16312991553663e-05	3.87709971845545e-05	0.372112467999728	1.76098387512795	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_PANCREAS_BETA_CELLS	0.0483361466146726	0.0755252290854259	0.505986057164611	1.47824327647473	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_PEROXISOME	0.00038000378842003	0.000950009471050075	-0.407525804892543	-1.77082384528509	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.856643356643357	0.911322719833358	0.18958731670966	0.806035689042502	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_PROTEIN_SECRETION	1	1	-0.118000490232901	-0.519957281819634	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.490740740740741	0.557659932659933	0.264434598794882	0.981887645059557	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_SPERMATOGENESIS	0.0995475113122172	0.127625014502843	-0.306944068649056	-1.28430670372219	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_TGF_BETA_SIGNALING	0.00836900012382994	0.0149446430782677	0.422500735342134	1.60692811064563	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_TNFA_SIGNALING_VIA_NFKB	7.93584370067534e-12	6.61320308389612e-11	0.48024288191966	2.25941369698426	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.92271662763466	0.941915227629513	-0.174883052296013	-0.789210490323868	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_UV_RESPONSE_DN	0.110535405872193	0.138169257340242	0.268947554085176	1.22637021088588	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_UV_RESPONSE_UP	8.87851666731944e-05	0.000233645175455775	0.38271092250723	1.74511821213618	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.000602537564874871	0.0013694035565338	0.532611591865967	1.91870052299792	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_XENOBIOTIC_METABOLISM	0.0782312925170068	0.10571796286082	0.266091783323497	1.24247225269019	Hallmark	GXL_C2_Heart_male	GXL	C2	Heart	male
HALLMARK_ADIPOGENESIS	0.0153534283058527	0.0319863089705265	-0.25038778440198	-1.36445831789025	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_ALLOGRAFT_REJECTION	1.58691876400166e-15	2.64486460666943e-14	0.497656191201758	2.6175885556588	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_ANDROGEN_RESPONSE	0.123689727463312	0.176699610661875	-0.252491198688118	-1.22440497360278	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_ANGIOGENESIS	0.000788132494157329	0.00187650593846983	0.525164812179714	1.98611472050325	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_APICAL_JUNCTION	4.09716258806834e-06	1.46327235288155e-05	0.362415496374557	1.90624505929003	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_APICAL_SURFACE	0.00165957151460671	0.00377175344228799	0.472649329828768	1.79502495137211	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_APOPTOSIS	6.96048583290036e-08	3.32622537113581e-07	0.41852501442963	2.14504209258768	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_BILE_ACID_METABOLISM	0.117894736842105	0.173374613003096	-0.257493407460619	-1.24473269938975	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.213461538461538	0.28087044534413	0.257819258226512	1.16990794411334	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_COAGULATION	5.48993753736663e-08	3.04996529853702e-07	0.448402424214117	2.2020646175641	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_COMPLEMENT	1.95380983588694e-09	1.22113114742934e-08	0.415894786625594	2.19264034266015	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_DNA_REPAIR	0.367424242424242	0.423728813559322	0.201456025119633	1.03267035031681	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_E2F_TARGETS	0.986813186813187	0.986813186813187	-0.139413941150459	-0.758097707300162	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.59303268232173e-11	1.13788048737266e-10	0.43681872009706	2.33956997047965	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.199261992619926	0.276752767527675	0.213275457127075	1.12179332970943	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_ESTROGEN_RESPONSE_LATE	0.0359586470798282	0.0642118697854075	0.263123461465485	1.37699787734828	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_FATTY_ACID_METABOLISM	0.000411112767981042	0.00102778191995261	-0.32006111042986	-1.66653978333765	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_G2M_CHECKPOINT	0.802218114602588	0.818589912859784	0.162694988374706	0.873369694552546	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_GLYCOLYSIS	0.0947955390334572	0.149952015355086	0.227306811940859	1.20780265298315	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_HEDGEHOG_SIGNALING	0.0959692898272553	0.149952015355086	0.371755260282495	1.38096631673402	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_HEME_METABOLISM	0.21978021978022	0.281769512538743	0.209585126894291	1.10903303648293	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_HYPOXIA	3.26892367444353e-05	8.60243072221981e-05	0.335542850398747	1.79056216147604	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_IL2_STAT5_SIGNALING	1.16603388744395e-05	3.64385589826233e-05	0.344509698820557	1.83841208428829	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_IL6_JAK_STAT3_SIGNALING	9.06241760432122e-12	7.55201467026768e-11	0.589418269616395	2.71902259407705	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_INFLAMMATORY_RESPONSE	1.51074832914486e-15	2.64486460666943e-14	0.497881607985444	2.61877421034101	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_INTERFERON_ALPHA_RESPONSE	5.58791022552785e-07	2.14919624058764e-06	0.449084237270887	2.15397991063572	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_INTERFERON_GAMMA_RESPONSE	4.02056534860989e-14	5.02570668576236e-13	0.463353545119214	2.49163742342295	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_KRAS_SIGNALING_DN	0.579150579150579	0.616117637394233	0.195543197167298	0.953982497424896	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_KRAS_SIGNALING_UP	1.1376836745035e-07	4.74034864376457e-07	0.391124565579433	2.09631790873988	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_MITOTIC_SPINDLE	0.232905982905983	0.291132478632479	-0.202739501744287	-1.10535908430652	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_MTORC1_SIGNALING	0.0952380952380952	0.149952015355086	-0.2198675799399	-1.19674498155331	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_MYC_TARGETS_V1	0.0182962660456165	0.036592532091233	-0.257613358534379	-1.40219624053435	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_MYC_TARGETS_V2	0.292730844793713	0.356988835114284	0.257076215145915	1.10273222575883	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_MYOGENESIS	0.112582781456954	0.170579971904475	-0.222515285076213	-1.19718460815381	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_NOTCH_SIGNALING	0.545454545454545	0.592885375494071	0.25005259025119	0.931377677385941	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_OXIDATIVE_PHOSPHORYLATION	5.1313520166949e-14	5.1313520166949e-13	-0.467372581877662	-2.51733178899299	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_P53_PATHWAY	7.31769581649878e-08	3.32622537113581e-07	0.383761483631837	2.06560134688189	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_PANCREAS_BETA_CELLS	0.625	0.651041666666667	0.276585194761378	0.872906429539431	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_PEROXISOME	0.489626556016597	0.544029506685108	-0.202968156141817	-0.977473335486207	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.372881355932203	0.423728813559322	0.215956154631056	1.04274673400476	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_PROTEIN_SECRETION	0.0691965781315372	0.119304445054375	-0.287295540018578	-1.39641073299622	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	2.88319810032874e-05	8.00888361202429e-05	0.522692542941746	2.14869844692117	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_SPERMATOGENESIS	0.211065573770492	0.28087044534413	-0.253071424125172	-1.15437489916668	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_TGF_BETA_SIGNALING	0.00345731760900153	0.0075159078456555	0.416474032655608	1.73323437637554	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.13526284216097e-19	5.67631421080484e-18	0.530255231847999	2.8420192351744	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.317919075144509	0.378475089457748	0.220392310074495	1.07480598543442	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_UV_RESPONSE_DN	0.0296967044696068	0.0549938971659386	-0.261725983244478	-1.35621434119736	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_UV_RESPONSE_UP	1.56982991309071e-05	4.61714680320797e-05	0.363310504688786	1.85374976191277	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0193829710511665	0.0372749443291664	0.410544339357484	1.59275311242839	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_XENOBIOTIC_METABOLISM	6.44743441443448e-06	2.14914480481149e-05	0.35798009116167	1.88291556770483	Hallmark	GXL_C3_Heart_male	GXL	C3	Heart	male
HALLMARK_ADIPOGENESIS	5.25104098705808e-07	8.75173497843013e-06	-0.397064739927843	-1.93541033360278	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_ALLOGRAFT_REJECTION	0.834138486312399	0.935569819547051	-0.179353004319982	-0.847688776043541	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_ANDROGEN_RESPONSE	0.0103621900390313	0.0345406334634378	-0.343654209295041	-1.51303666079886	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_ANGIOGENESIS	0.717724288840263	0.897155361050328	0.240129140930865	0.840568835004597	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_APICAL_JUNCTION	4.66604449202545e-06	3.88837041002121e-05	0.376982488540964	1.89695290363886	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_APICAL_SURFACE	0.17687074829932	0.315840621963071	0.321468611766429	1.19866045423627	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_APOPTOSIS	0.994652406417112	0.994652406417112	0.140850767404901	0.691718682590476	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_BILE_ACID_METABOLISM	0.0696517412935323	0.158299412030755	-0.287691023374868	-1.28886628026797	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.000796003709266874	0.00568574078047767	0.402434843328474	1.76552490928032	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_COAGULATION	0.010244444382545	0.0345406334634378	0.294892692828083	1.42822861718583	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_COMPLEMENT	0.621495327102804	0.817757009345794	-0.192873631238249	-0.929542857411721	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_DNA_REPAIR	0.791005291005291	0.929805061559508	0.17836162953334	0.883916725494672	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_E2F_TARGETS	0.00209652729277274	0.00952966951260335	-0.315385628021594	-1.53623410738917	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.5552	0.75027027027027	-0.200058766385322	-0.94954302200759	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0553908700384289	0.131883023901021	0.250611224313272	1.26068605975338	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_ESTROGEN_RESPONSE_LATE	0.00351560604337895	0.014648358514079	0.296700357574112	1.49297811415381	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_FATTY_ACID_METABOLISM	1.93592872584628e-15	9.67964362923141e-14	-0.55109971087749	-2.58229525980216	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_G2M_CHECKPOINT	0.00175696267372186	0.0087848133686093	-0.315885695461238	-1.53277219021667	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_GLYCOLYSIS	0.984301412872841	0.994652406417112	-0.151015986446712	-0.727970808181946	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_HEDGEHOG_SIGNALING	0.190889370932755	0.329119605056474	0.35174501866093	1.2108304062382	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_HEME_METABOLISM	0.0207853085038174	0.0577369680661595	-0.285764411469727	-1.36915955274037	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_HYPOXIA	0.130298273155416	0.241293098435956	-0.246893274614435	-1.19059114904604	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_IL2_STAT5_SIGNALING	0.927786499215071	0.966444270015699	-0.163283829844612	-0.787402098736508	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.229064039408867	0.381773399014778	0.255324579860274	1.1220432502619	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_INFLAMMATORY_RESPONSE	0.798107255520505	0.929805061559508	-0.181408665689366	-0.858512413294377	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.886138613861386	0.942700653044028	0.173870272150422	0.81198774313033	Hallmark	GXL_C1_Liver_male	GXL	C1	Liver	male
