pathway	pval	padj	ES	NES	collection	label	dataset	contrast	tissue	sex
REACTOME_SIGNALING_BY_GPCR	3.38077495430928e-07	1.2746773716618e-05	-0.311905096649319	-1.68923410639851	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_HEDGEHOG	0.0300213327386647	0.138288310986247	0.310107489464359	1.36808820417871	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_HIPPO	0.126094570928196	0.33691410290001	0.451238645189135	1.35318454463069	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_INSULIN_RECEPTOR	0.24709784411277	0.503091210613599	0.281229683727419	1.13233905594684	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_INTERLEUKINS	1.59960458079349e-05	0.000397170112987261	-0.290765589651746	-1.57039472504907	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_KIT_IN_DISEASE	0.483754512635379	0.765881950019931	0.318391848400668	0.975645719231043	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_MET	0.890274314214464	0.958033035803725	-0.182944210895289	-0.787327633282448	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	0.0968523002421307	0.284958501868466	-0.351279356801644	-1.3474018869569	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_NOTCH	0.617559523809524	0.842881829366713	0.203085620630413	0.942800301744471	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_NOTCH1	0.802992518703242	0.923849624502153	-0.195358681920243	-0.840755156584209	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER	0.147392290249433	0.366606645932231	-0.446017733111806	-1.30274679392373	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER	0.941471571906355	0.976687818754103	0.179284130065587	0.706771529662632	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_NOTCH2	0.28125	0.540212264150943	-0.309427797371672	-1.1105705269664	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_NOTCH3	0.187951807228916	0.426135723294067	-0.312947373795431	-1.21734391537667	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_NOTCH4	0.275123558484349	0.534495768200511	0.266530703168297	1.10083690184077	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_NTRK2_TRKB	0.588636363636364	0.825388179313799	-0.275558284193057	-0.914062778238425	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_NTRK3_TRKC	0.545454545454545	0.805235239560984	0.316986635658911	0.935223756080646	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_NTRKS	0.14207650273224	0.358893001939009	-0.253217895664242	-1.2006874300434	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	0.495522388059702	0.775031413999557	0.206215975796164	0.986016402662775	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_PDGF	0.415458937198068	0.698672367236724	-0.252267050809214	-1.01074341337883	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE	0.454873646209386	0.741132179930796	0.326619122074262	1.00085649136891	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_PTK6	0.267639902676399	0.527372392051291	-0.280407357384845	-1.11355580355502	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	0.180451127819549	0.415609158643214	-0.197208726608929	-1.09091701131578	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_RETINOIC_ACID	0.672941176470588	0.872680404645935	-0.244094937126639	-0.866904338115388	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_ROBO_RECEPTORS	0.00516051834796997	0.0407240905289413	-0.286917530169584	-1.44571796681023	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_SCF_KIT	0.339853300733496	0.608032794633918	-0.278804100622423	-1.06153160138292	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_TGFBR3	0.0799031476997579	0.25579057974325	-0.359022710007798	-1.37710305931255	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	0.449856733524355	0.737446303909491	-0.206203992085771	-1.00846710555961	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX	0.649671052631579	0.862275269333699	0.215600465085851	0.916990798543262	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	0.857851239669421	0.946256095891132	0.189829695284024	0.80882552786189	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R	0.383445945945946	0.65715146965147	0.28895254770194	1.0564860553868	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_VEGF	0.148614609571788	0.368101393051291	-0.253393814223118	-1.17274251854733	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_WNT	0.144092219020173	0.359613774335357	0.241045802942787	1.16437102744876	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALING_BY_WNT_IN_CANCER	0.0623916811091854	0.22204536879834	0.433542740771404	1.43540066894631	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALLING_TO_ERKS	0.271634615384615	0.53177699704142	-0.311424686836027	-1.11773758371941	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNALLING_TO_RAS	0.0444047479055553	0.182176070757624	-0.505099683666462	-1.51939411910449	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNAL_AMPLIFICATION	0.1256038647343	0.33691410290001	-0.368656818524879	-1.31744533899433	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIGNAL_TRANSDUCTION_BY_L1	0.117647058823529	0.321948134092347	-0.413657069628956	-1.32906888491434	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	0.616071428571429	0.842881829366713	-0.283363703448997	-0.904794000168081	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	0.101190476190476	0.290174379610999	-0.246281664804982	-1.20769991488816	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SLC_TRANSPORTER_DISORDERS	0.180165289256198	0.415609158643214	0.292961522464592	1.18715780612095	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.793969849246231	0.92237734694464	0.221640429273304	0.789210209032038	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SMOOTH_MUSCLE_CONTRACTION	0.0501155219137991	0.194723669115448	-0.37215650448231	-1.40852562168926	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SNRNP_ASSEMBLY	0.0170008887502656	0.0919609805379156	0.393708930491181	1.51245579117189	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SOMITOGENESIS	0.0780984719864177	0.253198230834946	0.37794038864433	1.36510366428814	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS	0.966019417475728	0.985554739371982	-0.170525584310071	-0.615748324001643	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SPHINGOLIPID_METABOLISM	0.594458438287154	0.830121660049825	-0.21145998426278	-0.935913355071967	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING	0.801369863013699	0.923849624502153	-0.250528048589496	-0.748313682811709	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	4.59844872905974e-10	3.90101733848568e-08	-0.516005786600991	-2.39670796414333	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_STABILIZATION_OF_P53	0.0591216216216216	0.216495722341046	0.373495624425005	1.39781256014985	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_STIMULI_SENSING_CHANNELS	0.566775244299674	0.813355480330523	0.234471054860455	0.940969582549412	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	0.0975056689342404	0.286054095028982	-0.481630428327598	-1.40676580722992	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_STRIATED_MUSCLE_CONTRACTION	0.75885328836425	0.912827425183274	0.232322230499122	0.810846835086186	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SULFUR_AMINO_ACID_METABOLISM	0.0103526626402924	0.0679936165665655	-0.488848138009918	-1.6665013861682	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SUMOYLATION	0.00145038194292133	0.016497786641737	0.333188379709143	1.53727286774716	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS	0.0154897276244807	0.0861669001186962	0.389653866636879	1.52181233684541	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS	0.00677251574253141	0.0485522607457533	0.390341234383641	1.61274982988683	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	0.744292237442922	0.912827425183274	-0.268418442551181	-0.801751318508768	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	0.0810810810810811	0.257939189189189	0.353872174188583	1.32437152518143	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS	0.474418604651163	0.759368143922773	-0.278142173356206	-0.9833994571531	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS	0.0177133529236567	0.0931529500606997	0.413440092915728	1.54991652138575	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS	0.0073432355743399	0.0515545780322622	0.47867955321216	1.67067869445243	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	0.0152635639649066	0.0853753193201918	0.42029475642033	1.54818509940264	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS	0.504566210045662	0.784196033322876	-0.321753762742122	-0.961061024949752	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS	0.0603448275862069	0.217840547811201	0.394763138104575	1.40075429029949	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SURFACTANT_METABOLISM	0.301369863013699	0.566041550826467	-0.369968528332329	-1.10507591273515	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	0.0177521339015479	0.0931529500606997	0.346448178493396	1.43734142905142	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES	0.82766439909297	0.929557431037903	-0.249017082290467	-0.727339254703639	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SYNDECAN_INTERACTIONS	0.0134158211627281	0.0798672862202176	-0.471453581549465	-1.66687126434034	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES	0.861774744027304	0.946650267419541	0.221856912390942	0.747065474013174	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.966192170818505	0.985554739371982	0.184430525152544	0.582157244685844	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SYNTHESIS_OF_DNA	0.0244431932879935	0.120103603455431	0.31743361624865	1.36415512579444	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI	0.54816112084063	0.805235239560984	0.315514321539003	0.946171406345887	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL	0.927601809954751	0.968085026514478	-0.20435551625366	-0.656588701256742	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SYNTHESIS_OF_PA	0.883882149046794	0.953960234680574	0.21850681010754	0.723446137835492	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SYNTHESIS_OF_PC	0.151245551601424	0.373708668762741	0.407531863060935	1.28637939042365	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE	0.0531914893617021	0.202048269291839	0.522756350721684	1.50760061109224	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE	0.231729055258467	0.484350857358206	0.425260667317926	1.20706006023342	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE	0.0341696830883564	0.152005694151875	0.368396711692352	1.41521742814584	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	0.0754257907542579	0.249229192009609	-0.32447265918126	-1.32598027438013	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	0.434883720930233	0.722204939489358	-0.334789692652863	-1.00708336711107	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_S_PHASE	0.00188518827628053	0.0204161879282296	0.350881437713027	1.58644016549832	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION	0.3	0.565555555555555	-0.290529091711427	-1.10324390510187	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TBC_RABGAPS	0.739864864864865	0.910740547076702	0.229714667818869	0.839896879949945	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	0.075642965204236	0.249229192009609	0.273214004316558	1.24384653449764	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TCR_SIGNALING	0.618892508143323	0.842881829366713	0.220016870830486	0.937999862018266	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS	0.608768971332209	0.842881829366713	0.263842616595449	0.920858714930796	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TELOMERE_EXTENSION_BY_TELOMERASE	0.272563176895307	0.532570660421156	0.376736873460138	1.15443193572383	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TELOMERE_MAINTENANCE	0.945091514143095	0.978122690317812	0.173365954866229	0.71150241660115	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS	0.315533980582524	0.583619983619984	-0.300226796400628	-1.08408452287093	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TGFBR3_EXPRESSION	0.701785714285714	0.883087586085114	0.270193164751091	0.84340823100135	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS	0.389830508474576	0.664736109928172	-0.259925466628282	-1.01911029061199	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.0174713228082028	0.0931529500606997	-0.577935058063718	-1.68805629932185	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_THE_NLRP3_INFLAMMASOME	0.0861678004535147	0.263618814445125	-0.493787984308933	-1.44227609281012	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_THE_PHOTOTRANSDUCTION_CASCADE	0.31729055258467	0.583619983619984	0.389923187826767	1.10675814331241	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	0.0602006688963211	0.217840547811201	0.346056874393648	1.36422083971399	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS	0.028850377528581	0.134723322587594	-0.449350664739155	-1.56066767328399	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS	0.00413526314434111	0.0347908915780103	-0.505955683427707	-1.78885689438089	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR	0.107142857142857	0.30329477742727	-0.426879723185651	-1.36304758736084	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TICAM1_RIP1_MEDIATED_IKK_COMPLEX_RECRUITMENT	0.412780656303972	0.697813970213659	0.336265943076114	1.0343096053091	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TIE2_SIGNALING	0.257990867579909	0.5190409154078	-0.383133740044508	-1.14439968552947	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TNFR1_INDUCED_NF_KAPPA_B_SIGNALING_PATHWAY	0.925423728813559	0.968085026514478	0.199565071542781	0.687219949280844	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING	0.910377358490566	0.963785707863267	-0.203329570249337	-0.680725096191295	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	0.679802955665025	0.87311333852865	0.217868083594794	0.889059047571702	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TNF_SIGNALING	0.774193548387097	0.913575995267768	0.215875395183878	0.843860460203235	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE	0.142493638676845	0.359055752903535	-0.254425403250264	-1.18196336611108	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES	0.000787649103449663	0.0109839285933117	-0.315043842282484	-1.55142021799367	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE	0.00933206641544813	0.0625002869139882	-0.312746047189357	-1.45407948005289	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TP53_REGULATES_METABOLIC_GENES	0.0789473684210526	0.255137844611529	0.309094241039708	1.2913278986451	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN	0.0740072202166065	0.248341139734582	0.468314102992782	1.43505134360555	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	0.558573853989813	0.810980137994356	0.249333844352292	0.945327273550752	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.761744966442953	0.912827425183274	0.23418906652006	0.824647230902137	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES	0.00725756449263927	0.051306948982686	0.392905659583824	1.55231034777942	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE	0.188372093023256	0.426139534883721	-0.412407963405261	-1.24056746526016	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST	0.137209302325581	0.352724923655156	-0.446029464064559	-1.3417045517188	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX	0.88235294117647	0.953960234680574	0.236540629714792	0.671397024681178	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	0.928698752228164	0.968085026514478	0.221141782339696	0.627688929697138	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	0.884615384615385	0.953960234680574	-0.219185339678856	-0.704236519535014	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	0.945454545454545	0.978122690317812	-0.192589428877834	-0.638844260969819	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS	0.00246001421670187	0.0255456543919096	0.447951288043398	1.72370740696296	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER	0.478849407783418	0.762861810834929	0.259585343272748	0.990582765643126	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY	0.480541455160744	0.764361252115059	0.269800755687584	0.980834864770753	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6	0.00657900814431518	0.0478387877922346	0.470759862947575	1.64887785458957	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2	0.0730050933786078	0.246928483590374	0.356839401349572	1.35292510830037	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4	0.0362186608953543	0.15623134233674	0.457372276683425	1.51429700043126	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	0.796433878157504	0.92237734694464	0.185423099357388	0.856259778850152	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2	0.795454545454545	0.92237734694464	0.199580813917761	0.853565403367714	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3	0.29933110367893	0.565341490807329	0.260227228381643	1.08720944477306	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	0.43824027072758	0.725412350570206	0.256892080902126	1.00896712304698	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS	0.569420035149385	0.813355480330523	0.283490296081019	0.917426446777474	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53	0.00291142650716434	0.0293448731118149	0.275432889813783	1.37638023243533	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX	0.793969849246231	0.92237734694464	0.222304091521005	0.791573356509023	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_BROWN_AND_BEIGE_ADIPOCYTE_DIFFERENTIATION	0.566326530612245	0.813355480330523	0.281078143075905	0.939300579726373	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	0.0200562088110881	0.102086102848438	-0.413053100814627	-1.55326936389753	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS	0.897674418604651	0.960655949059732	-0.224585359676608	-0.67557689257025	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	0.611745513866232	0.842881829366713	0.220800753148012	0.920793024993882	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER	0.0295723851503677	0.136839491286701	0.344478550192323	1.42302990467303	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
REACTOME_TRANSCRIPTION_OF_E2F_TARGETS_UNDER_NEGATIVE_CONTROL_BY_DREAM_COMPLEX	0.825059101654846	0.929557431037903	-0.237283556429508	-0.735163441196303	Reactome	GXL_C1_Heart_female	GXL	C1	Heart	female
